warrior_level,weapon,bomb,opponent,trial,outcome,turns,bombs_thrown,bombs_hit,bomb_damage_total,melee_swings,warrior_hp_remaining,warrior_max_hp,opponents_alive,opponents_total
1,SWORD,CHERRY_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,loss,26,10,11,88,3,0.00,25.00,2,3
1,SWORD,CHERRY_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,win,26,10,11,80,2,7.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,win,31,10,10,65,4,2.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_CLEAVER,0,loss,34,10,10,72,6,0.00,25.00,1,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_CLEAVER,1,loss,14,10,10,68,0,0.00,25.00,2,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_CLEAVER,2,loss,17,10,11,95,1,0.00,25.00,1,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_FIGHTER,0,win,24,10,10,71,4,20.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_FIGHTER,1,win,18,10,12,98,3,12.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_FIGHTER,2,win,26,10,11,86,4,23.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_GENERAL,0,loss,24,10,15,128,3,0.00,25.00,2,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_GENERAL,1,loss,31,10,15,100,11,0.00,25.00,2,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_GENERAL,2,loss,20,10,14,101,5,0.00,25.00,3,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,9,8,10,81,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,9,7,8,64,1,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,11,8,10,62,1,24.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_LARGE_MASK_IMP,0,win,8,6,7,53,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_LARGE_MASK_IMP,1,win,5,4,6,50,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_LARGE_MASK_IMP,2,win,11,8,8,57,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_LOATHESOME_BUG,0,win,5,3,3,29,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_LOATHESOME_BUG,1,win,8,4,5,39,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_LOATHESOME_BUG,2,win,8,5,5,44,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_MASK_IMP,0,win,7,5,7,44,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_MASK_IMP,1,win,7,5,6,42,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_MASK_IMP,2,win,9,7,8,46,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_RAT,0,win,10,7,7,55,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_RAT,1,win,10,6,7,53,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_RAT,2,win,8,5,6,50,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_SOLDIER_BUG,0,win,12,9,11,78,1,22.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_SOLDIER_BUG,1,win,16,10,11,78,1,22.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_SOLDIER_BUG,2,win,12,9,9,75,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_SPIDER,0,win,7,6,6,46,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_SPIDER,1,win,5,3,6,52,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,UNIQUE_SPIDER,2,win,10,6,6,47,0,25.00,25.00,0,3
1,SWORD,CHERRY_BOMB,WOLF,0,win,13,10,13,88,1,12.00,25.00,0,3
1,SWORD,CHERRY_BOMB,WOLF,1,win,9,8,11,82,0,14.00,25.00,0,3
1,SWORD,CHERRY_BOMB,WOLF,2,win,9,8,10,90,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,BARBARIAN_PRINCESS,0,win,7,5,7,70,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BARBARIAN_PRINCESS,1,win,8,6,9,82,0,5.00,25.00,0,3
1,SWORD,FIRE_BOMB,BARBARIAN_PRINCESS,2,win,8,5,7,76,0,13.00,25.00,0,3
1,SWORD,FIRE_BOMB,BAT,0,win,6,3,3,35,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BAT,1,win,5,2,2,22,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BAT,2,win,7,2,2,20,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLACK_ANT,0,win,6,3,4,46,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLACK_ANT,1,win,7,3,4,35,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLACK_ANT,2,win,8,2,3,29,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLAZING_FIREMOUSE,0,win,4,3,3,40,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLAZING_FIREMOUSE,1,win,19,3,3,34,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLAZING_FIREMOUSE,2,loss,12,2,2,27,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,BLOB,0,win,11,7,14,128,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLOB,1,win,10,5,8,77,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,BLOB,2,win,19,7,11,100,0,1.00,25.00,0,3
1,SWORD,FIRE_BOMB,BUG_PRODIGY,0,win,8,3,5,60,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,BUG_PRODIGY,1,win,7,5,7,61,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,BUG_PRODIGY,2,win,11,6,9,74,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,CAT,0,win,4,3,3,33,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,CAT,1,win,8,3,6,47,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,CAT,2,win,9,3,4,45,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,CAT_PB,0,loss,6,4,8,51,0,0.00,25.00,2,3
1,SWORD,FIRE_BOMB,CAT_PB,1,loss,7,5,8,65,0,0.00,25.00,2,3
1,SWORD,FIRE_BOMB,CAT_PB,2,loss,6,4,8,51,0,0.00,25.00,2,3
1,SWORD,FIRE_BOMB,DEVELOPED_MASK_IMP,0,win,8,3,5,47,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,DEVELOPED_MASK_IMP,1,win,6,4,5,46,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,DEVELOPED_MASK_IMP,2,win,6,3,3,38,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,DOG,0,loss,11,5,8,80,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,DOG,1,win,7,4,6,60,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,DOG,2,win,6,5,6,74,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,GHOST,0,win,8,3,4,36,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,GHOST,1,win,8,3,3,42,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,GHOST,2,win,8,3,4,39,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,HORRIBLE_MASK_IMP,0,win,9,5,6,71,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,HORRIBLE_MASK_IMP,1,win,8,5,10,75,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,HORRIBLE_MASK_IMP,2,win,9,6,10,87,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,HORROR,0,win,9,7,10,103,0,8.00,25.00,0,3
1,SWORD,FIRE_BOMB,HORROR,1,loss,9,7,10,101,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,HORROR,2,loss,9,7,14,129,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,KISSYBLOB,0,win,14,8,11,117,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,KISSYBLOB,1,win,13,7,12,126,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,KISSYBLOB,2,win,11,8,14,132,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KITTEN,0,win,5,3,3,36,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KITTEN,1,win,9,3,3,36,0,1.00,25.00,0,3
1,SWORD,FIRE_BOMB,KITTEN,2,win,9,2,2,16,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_CLEAVER,0,win,6,4,5,53,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_CLEAVER,1,win,7,5,7,66,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_CLEAVER,2,loss,10,4,5,63,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,KOBOLD_FIGHTER,0,win,6,4,6,64,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_FIGHTER,1,win,8,5,7,72,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_FIGHTER,2,win,10,4,6,64,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_GENERAL,0,win,6,5,8,78,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_GENERAL,1,win,6,4,7,68,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_GENERAL,2,win,6,4,7,75,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_SPEARMAN,0,win,7,3,5,57,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_SPEARMAN,1,win,9,3,6,59,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,KOBOLD_SPEARMAN,2,win,8,4,5,58,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,LARGE_MASK_IMP,0,win,5,3,5,39,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,LARGE_MASK_IMP,1,win,5,3,3,34,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,LARGE_MASK_IMP,2,win,10,4,6,45,0,1.00,25.00,0,3
1,SWORD,FIRE_BOMB,LOATHESOME_BUG,0,win,9,3,3,38,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,LOATHESOME_BUG,1,win,6,3,3,41,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,LOATHESOME_BUG,2,win,8,2,2,15,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,MANEGARM,0,loss,7,6,11,97,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,MANEGARM,1,draw,7,6,10,96,0,0.00,25.00,0,3
1,SWORD,FIRE_BOMB,MANEGARM,2,loss,7,6,11,93,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,MASK_IMP,0,win,5,2,2,15,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,MASK_IMP,1,win,8,3,3,35,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,MASK_IMP,2,win,5,3,3,34,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,MOUSE,0,win,10,3,3,36,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,MOUSE,1,win,9,3,3,35,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,MOUSE,2,win,4,3,3,30,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_HALBERDIER,0,loss,11,6,9,78,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,ORC_HALBERDIER,1,win,11,5,8,71,2,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_HALBERDIER,2,win,8,6,9,89,0,14.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_PRESIDENT,0,win,12,9,19,147,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_PRESIDENT,1,win,12,9,19,137,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_PRESIDENT,2,win,32,10,19,142,2,2.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_SNIPER,0,win,7,5,8,74,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_SNIPER,1,win,8,6,9,79,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,ORC_SNIPER,2,win,7,5,7,71,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,PALUG,0,loss,7,5,10,93,0,0.00,25.00,2,3
1,SWORD,FIRE_BOMB,PALUG,1,loss,7,6,10,107,0,0.00,25.00,2,3
1,SWORD,FIRE_BOMB,PALUG,2,loss,7,6,10,107,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,RAT,0,win,6,2,2,21,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,RAT,1,win,9,3,3,38,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,RAT,2,win,6,2,3,25,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,RED_ANT,0,loss,9,3,3,34,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,RED_ANT,1,win,9,2,3,31,0,1.00,25.00,0,3
1,SWORD,FIRE_BOMB,RED_ANT,2,win,8,2,3,28,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,SOLDIER_BUG,0,win,6,3,5,44,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,SOLDIER_BUG,1,win,14,4,5,53,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,SOLDIER_BUG,2,win,5,3,5,46,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,SPIDER,0,win,5,2,2,23,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,SPIDER,1,win,10,3,3,30,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,SPIDER,2,win,6,3,3,32,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_BAT,0,win,5,3,4,38,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_BAT,1,win,4,3,4,33,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_BAT,2,win,4,3,3,29,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_BUG_PRODIGY,0,win,8,5,8,71,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_BUG_PRODIGY,1,win,10,8,12,111,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_BUG_PRODIGY,2,win,8,6,8,89,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_DEVELOPED_MASK_IMP,0,win,9,6,8,84,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_DEVELOPED_MASK_IMP,1,win,7,5,9,67,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_DEVELOPED_MASK_IMP,2,win,8,5,7,56,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_GHOST,0,win,6,5,6,68,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_GHOST,1,win,6,5,7,63,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_GHOST,2,win,6,5,7,73,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,win,13,9,20,122,0,15.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,win,14,10,20,120,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,win,13,8,19,123,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_CLEAVER,0,loss,10,3,5,40,0,0.00,25.00,2,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_CLEAVER,1,win,7,6,10,98,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_CLEAVER,2,loss,10,5,7,72,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_FIGHTER,0,win,8,6,10,94,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_FIGHTER,1,win,14,7,10,94,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_FIGHTER,2,win,7,6,8,77,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_GENERAL,0,draw,9,8,14,124,0,0.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_GENERAL,1,win,7,6,9,95,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_GENERAL,2,win,7,6,11,101,0,17.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,5,3,4,36,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,11,5,6,59,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,6,5,8,65,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_LARGE_MASK_IMP,0,win,4,3,4,39,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_LARGE_MASK_IMP,1,win,11,6,8,56,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_LARGE_MASK_IMP,2,win,10,6,8,74,0,9.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_LOATHESOME_BUG,0,win,4,3,4,38,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_LOATHESOME_BUG,1,win,5,4,4,42,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_LOATHESOME_BUG,2,win,11,3,3,35,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_MASK_IMP,0,win,5,3,5,34,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_MASK_IMP,1,win,5,3,4,35,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_MASK_IMP,2,win,5,3,5,38,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_RAT,0,win,7,3,4,45,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_RAT,1,win,5,4,4,49,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_RAT,2,win,4,3,5,42,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_SOLDIER_BUG,0,win,5,4,6,54,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_SOLDIER_BUG,1,win,7,6,8,92,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_SOLDIER_BUG,2,win,5,4,6,59,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_SPIDER,0,win,4,3,4,39,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_SPIDER,1,win,4,3,5,40,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,UNIQUE_SPIDER,2,win,7,4,4,46,0,25.00,25.00,0,3
1,SWORD,FIRE_BOMB,WOLF,0,loss,13,7,8,77,0,0.00,25.00,1,3
1,SWORD,FIRE_BOMB,WOLF,1,win,7,6,8,85,0,3.00,25.00,0,3
1,SWORD,FIRE_BOMB,WOLF,2,draw,7,6,10,98,0,0.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BARBARIAN_PRINCESS,0,win,13,9,9,102,0,22.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BARBARIAN_PRINCESS,1,win,11,8,8,92,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BARBARIAN_PRINCESS,2,win,9,7,7,85,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BAT,0,win,7,3,3,37,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BAT,1,win,8,3,3,41,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BAT,2,win,4,3,3,29,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLACK_ANT,0,win,5,3,3,42,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLACK_ANT,1,win,7,4,4,50,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLACK_ANT,2,win,5,3,3,41,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLAZING_FIREMOUSE,0,win,8,3,3,34,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLAZING_FIREMOUSE,1,win,9,3,3,33,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLAZING_FIREMOUSE,2,win,4,3,3,41,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLOB,0,win,35,10,10,88,7,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLOB,1,win,21,10,10,112,2,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BLOB,2,win,22,10,10,107,2,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BUG_PRODIGY,0,win,8,6,6,71,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BUG_PRODIGY,1,win,10,7,7,79,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,BUG_PRODIGY,2,win,11,7,7,79,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,CAT,0,win,8,5,5,49,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,CAT,1,win,5,4,4,53,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,CAT,2,win,7,6,6,61,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,CAT_PB,0,win,37,10,10,110,6,9.00,25.00,0,3
1,SWORD,FREEZE_BOMB,CAT_PB,1,loss,32,10,10,109,4,0.00,25.00,1,3
1,SWORD,FREEZE_BOMB,CAT_PB,2,loss,29,10,10,103,4,0.00,25.00,2,3
1,SWORD,FREEZE_BOMB,DEVELOPED_MASK_IMP,0,win,7,5,5,61,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,DEVELOPED_MASK_IMP,1,win,7,5,5,60,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,DEVELOPED_MASK_IMP,2,win,11,6,6,63,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,DOG,0,win,11,9,9,91,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,DOG,1,win,8,7,7,87,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,DOG,2,win,11,9,9,89,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,GHOST,0,win,11,6,6,61,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,GHOST,1,win,11,6,6,65,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,GHOST,2,win,10,5,5,65,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,HORRIBLE_MASK_IMP,0,win,13,9,9,97,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,HORRIBLE_MASK_IMP,1,win,14,9,9,95,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,HORRIBLE_MASK_IMP,2,win,13,9,9,100,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,HORROR,0,win,19,10,10,114,2,23.00,25.00,0,3
1,SWORD,FREEZE_BOMB,HORROR,1,win,30,10,10,107,6,9.00,25.00,0,3
1,SWORD,FREEZE_BOMB,HORROR,2,win,29,10,10,110,8,23.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KISSYBLOB,0,win,23,10,10,118,2,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KISSYBLOB,1,win,29,10,10,109,5,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KISSYBLOB,2,win,23,10,10,103,2,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KITTEN,0,win,8,3,3,27,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KITTEN,1,win,8,3,3,31,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KITTEN,2,win,4,3,3,35,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_CLEAVER,0,win,10,8,8,100,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_CLEAVER,1,win,12,9,9,101,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_CLEAVER,2,win,10,8,8,104,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_FIGHTER,0,win,12,8,8,83,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_FIGHTER,1,win,11,7,7,82,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_FIGHTER,2,win,9,7,7,77,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_GENERAL,0,win,12,9,9,102,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_GENERAL,1,win,12,10,10,109,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_GENERAL,2,win,11,9,9,105,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_SPEARMAN,0,win,9,6,6,56,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_SPEARMAN,1,win,8,6,6,56,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,KOBOLD_SPEARMAN,2,win,9,6,6,66,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,LARGE_MASK_IMP,0,win,6,4,4,37,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,LARGE_MASK_IMP,1,win,7,5,5,50,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,LARGE_MASK_IMP,2,win,6,3,3,41,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,LOATHESOME_BUG,0,win,7,3,3,37,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,LOATHESOME_BUG,1,win,5,3,3,37,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,LOATHESOME_BUG,2,win,8,3,3,41,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,MANEGARM,0,win,30,10,10,104,6,4.00,25.00,0,3
1,SWORD,FREEZE_BOMB,MANEGARM,1,loss,27,10,10,98,4,0.00,25.00,1,3
1,SWORD,FREEZE_BOMB,MANEGARM,2,loss,30,10,10,106,5,0.00,25.00,1,3
1,SWORD,FREEZE_BOMB,MASK_IMP,0,win,8,3,3,33,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,MASK_IMP,1,win,5,3,3,29,0,25.00,25.00,0,3
1,SWORD,FREEZE_BOMB,MASK_IMP,2,win,5,3,3,40,0,25.00,25.00,0,3
