fighter_a,fighter_b,char_level,trial,outcome,turns,a_hp,a_max_hp,b_hp,b_max_hp
BAT,BUG_PRODIGY,1,2,b_win,7,0.00,5.00,21.00,21.00
BAT,BUG_PRODIGY,1,3,b_win,5,0.00,5.00,21.00,21.00
BAT,BUG_PRODIGY,1,4,b_win,4,0.00,5.00,21.00,21.00
BAT,CAT,1,0,b_win,6,0.00,5.00,11.20,12.00
BAT,CAT,1,1,b_win,6,0.00,5.00,7.40,12.00
BAT,CAT,1,2,b_win,6,0.00,5.00,7.60,12.00
BAT,CAT,1,3,b_win,4,0.00,5.00,11.00,12.00
BAT,CAT,1,4,b_win,12,0.00,5.00,2.60,12.00
BAT,CAT_PB,1,0,b_win,2,0.00,5.00,48.00,48.00
BAT,CAT_PB,1,1,b_win,2,0.00,5.00,48.00,48.00
BAT,CAT_PB,1,2,b_win,2,0.00,5.00,48.00,48.00
BAT,CAT_PB,1,3,b_win,2,0.00,5.00,48.00,48.00
BAT,CAT_PB,1,4,b_win,2,0.00,5.00,48.00,48.00
BAT,DEVELOPED_MASK_IMP,1,0,b_win,11,0.00,5.00,7.00,15.00
BAT,DEVELOPED_MASK_IMP,1,1,b_win,16,0.00,5.00,5.00,15.00
BAT,DEVELOPED_MASK_IMP,1,2,b_win,9,0.00,5.00,10.00,15.00
BAT,DEVELOPED_MASK_IMP,1,3,b_win,9,0.00,5.00,11.00,15.00
BAT,DEVELOPED_MASK_IMP,1,4,b_win,9,0.00,5.00,12.00,15.00
BAT,DOG,1,0,b_win,7,0.00,5.00,16.50,24.00
BAT,DOG,1,1,b_win,4,0.00,5.00,22.00,24.00
BAT,DOG,1,2,b_win,6,0.00,5.00,21.50,24.00
BAT,DOG,1,3,b_win,4,0.00,5.00,24.00,24.00
BAT,DOG,1,4,b_win,7,0.00,5.00,19.50,24.00
BAT,GHOST,1,0,a_win,31,5.00,5.00,0.00,15.00
BAT,GHOST,1,1,a_win,33,5.00,5.00,0.00,15.00
BAT,GHOST,1,2,a_win,33,5.00,5.00,0.00,15.00
BAT,GHOST,1,3,a_win,26,5.00,5.00,0.00,15.00
BAT,GHOST,1,4,a_win,23,5.00,5.00,0.00,15.00
BAT,HORRIBLE_MASK_IMP,1,0,b_win,6,0.00,5.00,27.00,27.00
BAT,HORRIBLE_MASK_IMP,1,1,b_win,6,0.00,5.00,27.00,27.00
BAT,HORRIBLE_MASK_IMP,1,2,b_win,8,0.00,5.00,27.00,27.00
BAT,HORRIBLE_MASK_IMP,1,3,b_win,11,0.00,5.00,24.00,27.00
BAT,HORRIBLE_MASK_IMP,1,4,b_win,8,0.00,5.00,25.00,27.00
BAT,HORROR,1,0,b_win,4,0.00,5.00,41.00,42.00
BAT,HORROR,1,1,b_win,4,0.00,5.00,42.00,42.00
BAT,HORROR,1,2,b_win,11,0.00,5.00,42.00,42.00
BAT,HORROR,1,3,b_win,4,0.00,5.00,42.00,42.00
BAT,HORROR,1,4,b_win,5,0.00,5.00,41.50,42.00
BAT,KISSYBLOB,1,0,b_win,13,0.00,5.00,42.00,42.00
BAT,KISSYBLOB,1,1,b_win,9,0.00,5.00,42.00,42.00
BAT,KISSYBLOB,1,2,b_win,12,0.00,5.00,42.00,42.00
BAT,KISSYBLOB,1,3,b_win,8,0.00,5.00,42.00,42.00
BAT,KISSYBLOB,1,4,b_win,5,0.00,5.00,42.00,42.00
BAT,KITTEN,1,0,a_win,6,3.00,5.00,0.00,5.00
BAT,KITTEN,1,1,b_win,14,0.00,5.00,3.60,5.00
BAT,KITTEN,1,2,b_win,8,0.00,5.00,2.80,5.00
BAT,KITTEN,1,3,b_win,12,0.00,5.00,3.40,5.00
BAT,KITTEN,1,4,a_win,10,3.00,5.00,0.00,5.00
BAT,KOBOLD_CLEAVER,1,0,b_win,4,0.00,5.00,27.00,27.00
BAT,KOBOLD_CLEAVER,1,1,b_win,4,0.00,5.00,24.00,27.00
BAT,KOBOLD_CLEAVER,1,2,b_win,4,0.00,5.00,27.00,27.00
BAT,KOBOLD_CLEAVER,1,3,b_win,9,0.00,5.00,20.00,27.00
BAT,KOBOLD_CLEAVER,1,4,b_win,4,0.00,5.00,24.00,27.00
BAT,KOBOLD_FIGHTER,1,0,b_win,6,0.00,5.00,21.00,21.00
BAT,KOBOLD_FIGHTER,1,1,b_win,4,0.00,5.00,21.00,21.00
BAT,KOBOLD_FIGHTER,1,2,b_win,11,0.00,5.00,19.00,21.00
BAT,KOBOLD_FIGHTER,1,3,b_win,5,0.00,5.00,20.00,21.00
BAT,KOBOLD_FIGHTER,1,4,b_win,9,0.00,5.00,21.00,21.00
BAT,KOBOLD_GENERAL,1,0,b_win,8,0.00,5.00,15.00,24.00
BAT,KOBOLD_GENERAL,1,1,b_win,5,0.00,5.00,22.00,24.00
BAT,KOBOLD_GENERAL,1,2,b_win,8,0.00,5.00,19.00,24.00
BAT,KOBOLD_GENERAL,1,3,b_win,6,0.00,5.00,19.00,24.00
BAT,KOBOLD_GENERAL,1,4,b_win,6,0.00,5.00,21.00,24.00
BAT,KOBOLD_SPEARMAN,1,0,b_win,11,0.00,5.00,12.00,15.00
BAT,KOBOLD_SPEARMAN,1,1,b_win,9,0.00,5.00,10.00,15.00
BAT,KOBOLD_SPEARMAN,1,2,b_win,6,0.00,5.00,14.00,15.00
BAT,KOBOLD_SPEARMAN,1,3,b_win,7,0.00,5.00,10.00,15.00
BAT,KOBOLD_SPEARMAN,1,4,b_win,6,0.00,5.00,13.00,15.00
BAT,LARGE_MASK_IMP,1,0,b_win,13,0.00,5.00,1.00,9.00
BAT,LARGE_MASK_IMP,1,1,b_win,10,0.00,5.00,4.00,9.00
BAT,LARGE_MASK_IMP,1,2,a_win,7,2.00,5.00,0.00,9.00
BAT,LARGE_MASK_IMP,1,3,b_win,13,0.00,5.00,3.00,9.00
BAT,LARGE_MASK_IMP,1,4,b_win,10,0.00,5.00,3.00,9.00
BAT,LOATHESOME_BUG,1,0,a_win,8,2.00,5.00,0.00,5.00
BAT,LOATHESOME_BUG,1,1,a_win,4,5.00,5.00,0.00,5.00
BAT,LOATHESOME_BUG,1,2,a_win,8,3.00,5.00,0.00,5.00
BAT,LOATHESOME_BUG,1,3,a_win,8,2.00,5.00,0.00,5.00
BAT,LOATHESOME_BUG,1,4,a_win,12,3.00,5.00,0.00,5.00
BAT,MANEGARM,1,0,b_win,2,0.00,5.00,42.00,42.00
BAT,MANEGARM,1,1,b_win,4,0.00,5.00,42.00,42.00
BAT,MANEGARM,1,2,b_win,2,0.00,5.00,42.00,42.00
BAT,MANEGARM,1,3,b_win,3,0.00,5.00,42.00,42.00
BAT,MANEGARM,1,4,b_win,4,0.00,5.00,41.00,42.00
BAT,MASK_IMP,1,0,b_win,7,0.00,5.00,3.00,6.00
BAT,MASK_IMP,1,1,a_win,10,1.00,5.00,0.00,6.00
BAT,MASK_IMP,1,2,a_win,15,5.00,5.00,0.00,6.00
BAT,MASK_IMP,1,3,b_win,6,0.00,5.00,3.00,6.00
BAT,MASK_IMP,1,4,a_win,12,2.00,5.00,0.00,6.00
BAT,MOUSE,1,0,a_win,4,5.00,5.00,0.00,2.00
BAT,MOUSE,1,1,a_win,5,5.00,5.00,0.00,2.00
BAT,MOUSE,1,2,a_win,4,5.00,5.00,0.00,2.00
BAT,MOUSE,1,3,a_win,4,5.00,5.00,0.00,2.00
BAT,MOUSE,1,4,a_win,4,5.00,5.00,0.00,2.00
BAT,ORC_HALBERDIER,1,0,b_win,4,0.00,5.00,30.00,33.00
BAT,ORC_HALBERDIER,1,1,b_win,7,0.00,5.00,30.00,33.00
BAT,ORC_HALBERDIER,1,2,b_win,7,0.00,5.00,30.00,33.00
BAT,ORC_HALBERDIER,1,3,b_win,6,0.00,5.00,28.00,33.00
BAT,ORC_HALBERDIER,1,4,b_win,5,0.00,5.00,28.00,33.00
BAT,ORC_PRESIDENT,1,0,b_win,6,0.00,5.00,53.00,53.00
BAT,ORC_PRESIDENT,1,1,b_win,8,0.00,5.00,53.00,53.00
BAT,ORC_PRESIDENT,1,2,b_win,6,0.00,5.00,53.00,53.00
BAT,ORC_PRESIDENT,1,3,b_win,10,0.00,5.00,53.00,53.00
BAT,ORC_PRESIDENT,1,4,b_win,9,0.00,5.00,53.00,53.00
BAT,ORC_SNIPER,1,0,b_win,5,0.00,5.00,30.00,30.00
BAT,ORC_SNIPER,1,1,b_win,4,0.00,5.00,30.00,30.00
BAT,ORC_SNIPER,1,2,b_win,4,0.00,5.00,30.00,30.00
BAT,ORC_SNIPER,1,3,b_win,4,0.00,5.00,30.00,30.00
BAT,ORC_SNIPER,1,4,b_win,4,0.00,5.00,30.00,30.00
BAT,PALUG,1,0,b_win,5,0.00,5.00,45.20,48.00
BAT,PALUG,1,1,b_win,4,0.00,5.00,45.20,48.00
BAT,PALUG,1,2,b_win,5,0.00,5.00,46.00,48.00
BAT,PALUG,1,3,b_win,2,0.00,5.00,48.00,48.00
BAT,PALUG,1,4,b_win,5,0.00,5.00,48.00,48.00
BAT,PLAYER_MAGE,1,0,b_win,0,0.00,5.00,20.00,20.00
BAT,PLAYER_MAGE,1,1,b_win,0,0.00,5.00,20.00,20.00
BAT,PLAYER_MAGE,1,2,b_win,0,0.00,5.00,20.00,20.00
BAT,PLAYER_MAGE,1,3,b_win,1,0.00,5.00,20.00,20.00
BAT,PLAYER_MAGE,1,4,b_win,0,0.00,5.00,20.00,20.00
BAT,PLAYER_ROGUE,1,0,b_win,1,0.00,5.00,21.00,21.00
BAT,PLAYER_ROGUE,1,1,b_win,2,0.00,5.00,21.00,21.00
BAT,PLAYER_ROGUE,1,2,b_win,1,0.00,5.00,21.00,21.00
BAT,PLAYER_ROGUE,1,3,b_win,0,0.00,5.00,21.00,21.00
BAT,PLAYER_ROGUE,1,4,b_win,3,0.00,5.00,21.00,21.00
BAT,PLAYER_WARRIOR,1,0,b_win,3,0.00,5.00,25.00,25.00
BAT,PLAYER_WARRIOR,1,1,b_win,7,0.00,5.00,25.00,25.00
BAT,PLAYER_WARRIOR,1,2,b_win,3,0.00,5.00,25.00,25.00
BAT,PLAYER_WARRIOR,1,3,b_win,4,0.00,5.00,25.00,25.00
BAT,PLAYER_WARRIOR,1,4,b_win,4,0.00,5.00,25.00,25.00
BAT,RAT,1,0,b_win,7,0.00,5.00,5.00,8.00
BAT,RAT,1,1,b_win,9,0.00,5.00,4.00,8.00
BAT,RAT,1,2,b_win,4,0.00,5.00,8.00,8.00
BAT,RAT,1,3,a_win,9,5.00,5.00,0.00,8.00
BAT,RAT,1,4,b_win,5,0.00,5.00,6.00,8.00
BAT,RED_ANT,1,0,b_win,6,0.00,5.00,11.00,11.00
BAT,RED_ANT,1,1,b_win,7,0.00,5.00,11.00,11.00
BAT,RED_ANT,1,2,b_win,10,0.00,5.00,10.00,11.00
BAT,RED_ANT,1,3,b_win,12,0.00,5.00,7.00,11.00
BAT,RED_ANT,1,4,b_win,11,0.00,5.00,9.00,11.00
BAT,SOLDIER_BUG,1,0,b_win,9,0.00,5.00,15.00,15.00
BAT,SOLDIER_BUG,1,1,b_win,8,0.00,5.00,12.00,15.00
BAT,SOLDIER_BUG,1,2,b_win,10,0.00,5.00,13.00,15.00
BAT,SOLDIER_BUG,1,3,b_win,6,0.00,5.00,15.00,15.00
BAT,SOLDIER_BUG,1,4,b_win,5,0.00,5.00,15.00,15.00
BAT,SPIDER,1,0,a_win,7,1.00,5.00,0.00,6.00
BAT,SPIDER,1,1,b_win,6,0.00,5.00,6.00,6.00
BAT,SPIDER,1,2,a_win,7,4.00,5.00,0.00,6.00
BAT,SPIDER,1,3,b_win,6,0.00,5.00,6.00,6.00
BAT,SPIDER,1,4,b_win,3,0.00,5.00,6.00,6.00
BAT,UNIQUE_BAT,1,0,b_win,5,0.00,5.00,8.00,9.00
BAT,UNIQUE_BAT,1,1,b_win,12,0.00,5.00,8.00,9.00
BAT,UNIQUE_BAT,1,2,b_win,4,0.00,5.00,9.00,9.00
BAT,UNIQUE_BAT,1,3,b_win,6,0.00,5.00,9.00,9.00
BAT,UNIQUE_BAT,1,4,b_win,7,0.00,5.00,8.00,9.00
BAT,UNIQUE_BUG_PRODIGY,1,0,b_win,5,0.00,5.00,30.00,30.00
BAT,UNIQUE_BUG_PRODIGY,1,1,b_win,4,0.00,5.00,30.00,30.00
BAT,UNIQUE_BUG_PRODIGY,1,2,b_win,4,0.00,5.00,30.00,30.00
BAT,UNIQUE_BUG_PRODIGY,1,3,b_win,13,0.00,5.00,30.00,30.00
BAT,UNIQUE_BUG_PRODIGY,1,4,b_win,5,0.00,5.00,30.00,30.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,1,0,b_win,5,0.00,5.00,23.00,23.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,1,1,b_win,7,0.00,5.00,23.00,23.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,1,2,b_win,6,0.00,5.00,23.00,23.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,1,3,b_win,7,0.00,5.00,21.00,23.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,1,4,b_win,9,0.00,5.00,23.00,23.00
BAT,UNIQUE_GHOST,1,0,b_win,3,0.00,5.00,23.00,23.00
BAT,UNIQUE_GHOST,1,1,b_win,3,0.00,5.00,23.00,23.00
BAT,UNIQUE_GHOST,1,2,b_win,6,0.00,5.00,22.00,23.00
BAT,UNIQUE_GHOST,1,3,b_win,4,0.00,5.00,23.00,23.00
BAT,UNIQUE_GHOST,1,4,b_win,3,0.00,5.00,23.00,23.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,1,0,b_win,6,0.00,5.00,38.00,38.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,1,1,b_win,6,0.00,5.00,38.00,38.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,1,2,b_win,7,0.00,5.00,38.00,38.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,1,3,b_win,5,0.00,5.00,38.00,38.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,1,4,b_win,8,0.00,5.00,38.00,38.00
BAT,UNIQUE_KOBOLD_CLEAVER,1,0,b_win,3,0.00,5.00,36.00,38.00
BAT,UNIQUE_KOBOLD_CLEAVER,1,1,b_win,3,0.00,5.00,38.00,38.00
BAT,UNIQUE_KOBOLD_CLEAVER,1,2,b_win,3,0.00,5.00,38.00,38.00
BAT,UNIQUE_KOBOLD_CLEAVER,1,3,b_win,6,0.00,5.00,38.00,38.00
BAT,UNIQUE_KOBOLD_CLEAVER,1,4,b_win,5,0.00,5.00,38.00,38.00
BAT,UNIQUE_KOBOLD_FIGHTER,1,0,b_win,4,0.00,5.00,30.00,30.00
BAT,UNIQUE_KOBOLD_FIGHTER,1,1,b_win,3,0.00,5.00,30.00,30.00
BAT,UNIQUE_KOBOLD_FIGHTER,1,2,b_win,12,0.00,5.00,30.00,30.00
BAT,UNIQUE_KOBOLD_FIGHTER,1,3,b_win,4,0.00,5.00,30.00,30.00
BAT,UNIQUE_KOBOLD_FIGHTER,1,4,b_win,3,0.00,5.00,30.00,30.00
BAT,UNIQUE_KOBOLD_GENERAL,1,0,b_win,3,0.00,5.00,33.00,33.00
BAT,UNIQUE_KOBOLD_GENERAL,1,1,b_win,9,0.00,5.00,31.00,33.00
BAT,UNIQUE_KOBOLD_GENERAL,1,2,b_win,11,0.00,5.00,32.00,33.00
BAT,UNIQUE_KOBOLD_GENERAL,1,3,b_win,5,0.00,5.00,33.00,33.00
BAT,UNIQUE_KOBOLD_GENERAL,1,4,b_win,5,0.00,5.00,33.00,33.00
BAT,UNIQUE_KOBOLD_SPEARMAN,1,0,b_win,7,0.00,5.00,21.00,23.00
BAT,UNIQUE_KOBOLD_SPEARMAN,1,1,b_win,6,0.00,5.00,23.00,23.00
BAT,UNIQUE_KOBOLD_SPEARMAN,1,2,b_win,4,0.00,5.00,23.00,23.00
BAT,UNIQUE_KOBOLD_SPEARMAN,1,3,b_win,4,0.00,5.00,23.00,23.00
BAT,UNIQUE_KOBOLD_SPEARMAN,1,4,b_win,5,0.00,5.00,23.00,23.00
BAT,UNIQUE_LARGE_MASK_IMP,1,0,b_win,5,0.00,5.00,15.00,15.00
BAT,UNIQUE_LARGE_MASK_IMP,1,1,b_win,5,0.00,5.00,15.00,15.00
BAT,UNIQUE_LARGE_MASK_IMP,1,2,b_win,8,0.00,5.00,14.00,15.00
BAT,UNIQUE_LARGE_MASK_IMP,1,3,b_win,14,0.00,5.00,12.00,15.00
BAT,UNIQUE_LARGE_MASK_IMP,1,4,b_win,7,0.00,5.00,15.00,15.00
BAT,UNIQUE_LOATHESOME_BUG,1,0,b_win,8,0.00,5.00,6.00,9.00
BAT,UNIQUE_LOATHESOME_BUG,1,1,b_win,5,0.00,5.00,9.00,9.00
BAT,UNIQUE_LOATHESOME_BUG,1,2,b_win,7,0.00,5.00,8.00,9.00
BAT,UNIQUE_LOATHESOME_BUG,1,3,b_win,7,0.00,5.00,6.00,9.00
BAT,UNIQUE_LOATHESOME_BUG,1,4,b_win,4,0.00,5.00,9.00,9.00
BAT,UNIQUE_MASK_IMP,1,0,b_win,4,0.00,5.00,11.00,11.00
BAT,UNIQUE_MASK_IMP,1,1,b_win,7,0.00,5.00,11.00,11.00
BAT,UNIQUE_MASK_IMP,1,2,b_win,8,0.00,5.00,11.00,11.00
BAT,UNIQUE_MASK_IMP,1,3,b_win,5,0.00,5.00,11.00,11.00
BAT,UNIQUE_MASK_IMP,1,4,b_win,17,0.00,5.00,2.00,11.00
BAT,UNIQUE_RAT,1,0,b_win,5,0.00,5.00,14.00,14.00
BAT,UNIQUE_RAT,1,1,b_win,3,0.00,5.00,14.00,14.00
BAT,UNIQUE_RAT,1,2,b_win,6,0.00,5.00,14.00,14.00
BAT,UNIQUE_RAT,1,3,b_win,6,0.00,5.00,13.00,14.00
BAT,UNIQUE_RAT,1,4,b_win,4,0.00,5.00,14.00,14.00
BAT,UNIQUE_SOLDIER_BUG,1,0,b_win,3,0.00,5.00,23.00,23.00
BAT,UNIQUE_SOLDIER_BUG,1,1,b_win,6,0.00,5.00,23.00,23.00
BAT,UNIQUE_SOLDIER_BUG,1,2,b_win,5,0.00,5.00,23.00,23.00
BAT,UNIQUE_SOLDIER_BUG,1,3,b_win,3,0.00,5.00,23.00,23.00
BAT,UNIQUE_SOLDIER_BUG,1,4,b_win,5,0.00,5.00,23.00,23.00
BAT,UNIQUE_SPIDER,1,0,b_win,4,0.00,5.00,11.00,11.00
BAT,UNIQUE_SPIDER,1,1,b_win,6,0.00,5.00,10.00,11.00
BAT,UNIQUE_SPIDER,1,2,b_win,6,0.00,5.00,10.00,11.00
BAT,UNIQUE_SPIDER,1,3,b_win,7,0.00,5.00,10.00,11.00
BAT,UNIQUE_SPIDER,1,4,b_win,3,0.00,5.00,10.00,11.00
BAT,WOLF,1,0,b_win,3,0.00,5.00,24.00,27.00
BAT,WOLF,1,1,b_win,2,0.00,5.00,27.00,27.00
BAT,WOLF,1,2,b_win,2,0.00,5.00,27.00,27.00
BAT,WOLF,1,3,b_win,2,0.00,5.00,27.00,27.00
BAT,WOLF,1,4,b_win,3,0.00,5.00,24.00,27.00
BLACK_ANT,BLAZING_FIREMOUSE,1,0,a_win,5,11.00,11.00,0.00,2.00
BLACK_ANT,BLAZING_FIREMOUSE,1,1,a_win,4,11.00,11.00,0.00,2.00
BLACK_ANT,BLAZING_FIREMOUSE,1,2,a_win,4,11.00,11.00,0.00,2.00
BLACK_ANT,BLAZING_FIREMOUSE,1,3,a_win,5,11.00,11.00,0.00,2.00
BLACK_ANT,BLAZING_FIREMOUSE,1,4,a_win,13,11.00,11.00,0.00,2.00
BLACK_ANT,BLOB,1,0,b_win,13,0.00,11.00,40.50,42.00
BLACK_ANT,BLOB,1,1,b_win,10,0.00,11.00,40.00,42.00
BLACK_ANT,BLOB,1,2,b_win,13,0.00,11.00,42.00,42.00
BLACK_ANT,BLOB,1,3,b_win,11,0.00,11.00,42.00,42.00
BLACK_ANT,BLOB,1,4,b_win,9,0.00,11.00,42.00,42.00
BLACK_ANT,BUG_PRODIGY,1,0,b_win,13,0.00,11.00,21.00,21.00
BLACK_ANT,BUG_PRODIGY,1,1,b_win,6,0.00,11.00,21.00,21.00
BLACK_ANT,BUG_PRODIGY,1,2,b_win,13,0.00,11.00,21.00,21.00
BLACK_ANT,BUG_PRODIGY,1,3,b_win,15,0.00,11.00,21.00,21.00
BLACK_ANT,BUG_PRODIGY,1,4,b_win,12,0.00,11.00,21.00,21.00
BLACK_ANT,CAT,1,0,a_win,15,9.00,11.00,0.00,12.00
BLACK_ANT,CAT,1,1,a_win,11,8.00,11.00,0.00,12.00
BLACK_ANT,CAT,1,2,a_win,13,7.00,11.00,0.00,12.00
BLACK_ANT,CAT,1,3,a_win,13,10.00,11.00,0.00,12.00
BLACK_ANT,CAT,1,4,a_win,12,8.00,11.00,0.00,12.00
BLACK_ANT,CAT_PB,1,0,b_win,6,0.00,11.00,48.00,48.00
BLACK_ANT,CAT_PB,1,1,b_win,7,0.00,11.00,46.40,48.00
BLACK_ANT,CAT_PB,1,2,b_win,9,0.00,11.00,48.00,48.00
BLACK_ANT,CAT_PB,1,3,b_win,4,0.00,11.00,48.00,48.00
BLACK_ANT,CAT_PB,1,4,b_win,5,0.00,11.00,48.00,48.00
BLACK_ANT,DEVELOPED_MASK_IMP,1,0,b_win,16,0.00,11.00,2.00,15.00
BLACK_ANT,DEVELOPED_MASK_IMP,1,1,b_win,11,0.00,11.00,12.00,15.00
BLACK_ANT,DEVELOPED_MASK_IMP,1,2,a_win,15,1.00,11.00,0.00,15.00
BLACK_ANT,DEVELOPED_MASK_IMP,1,3,a_win,14,5.00,11.00,0.00,15.00
BLACK_ANT,DEVELOPED_MASK_IMP,1,4,b_win,28,0.00,11.00,1.00,15.00
BLACK_ANT,DOG,1,0,b_win,22,0.00,11.00,9.50,24.00
BLACK_ANT,DOG,1,1,b_win,12,0.00,11.00,21.50,24.00
BLACK_ANT,DOG,1,2,b_win,19,0.00,11.00,17.00,24.00
BLACK_ANT,DOG,1,3,b_win,12,0.00,11.00,15.50,24.00
BLACK_ANT,DOG,1,4,b_win,9,0.00,11.00,22.00,24.00
BLACK_ANT,GHOST,1,0,a_win,25,11.00,11.00,0.00,15.00
BLACK_ANT,GHOST,1,1,a_win,36,11.00,11.00,0.00,15.00
BLACK_ANT,GHOST,1,2,a_win,35,11.00,11.00,0.00,15.00
BLACK_ANT,GHOST,1,3,a_win,22,11.00,11.00,0.00,15.00
BLACK_ANT,GHOST,1,4,a_win,46,11.00,11.00,0.00,15.00
BLACK_ANT,HORRIBLE_MASK_IMP,1,0,b_win,10,0.00,11.00,27.00,27.00
BLACK_ANT,HORRIBLE_MASK_IMP,1,1,b_win,13,0.00,11.00,26.00,27.00
BLACK_ANT,HORRIBLE_MASK_IMP,1,2,b_win,35,0.00,11.00,24.00,27.00
BLACK_ANT,HORRIBLE_MASK_IMP,1,3,b_win,9,0.00,11.00,27.00,27.00
BLACK_ANT,HORRIBLE_MASK_IMP,1,4,b_win,10,0.00,11.00,27.00,27.00
BLACK_ANT,HORROR,1,0,b_win,8,0.00,11.00,42.00,42.00
BLACK_ANT,HORROR,1,1,b_win,7,0.00,11.00,39.50,42.00
BLACK_ANT,HORROR,1,2,b_win,6,0.00,11.00,42.00,42.00
BLACK_ANT,HORROR,1,3,b_win,8,0.00,11.00,40.50,42.00
BLACK_ANT,HORROR,1,4,b_win,5,0.00,11.00,41.00,42.00
BLACK_ANT,KISSYBLOB,1,0,b_win,10,0.00,11.00,42.00,42.00
BLACK_ANT,KISSYBLOB,1,1,b_win,12,0.00,11.00,40.00,42.00
BLACK_ANT,KISSYBLOB,1,2,b_win,11,0.00,11.00,42.00,42.00
BLACK_ANT,KISSYBLOB,1,3,b_win,21,0.00,11.00,41.00,42.00
BLACK_ANT,KISSYBLOB,1,4,b_win,10,0.00,11.00,42.00,42.00
BLACK_ANT,KITTEN,1,0,a_win,23,9.00,11.00,0.00,5.00
BLACK_ANT,KITTEN,1,1,a_win,7,11.00,11.00,0.00,5.00
BLACK_ANT,KITTEN,1,2,a_win,8,11.00,11.00,0.00,5.00
BLACK_ANT,KITTEN,1,3,a_win,17,10.00,11.00,0.00,5.00
BLACK_ANT,KITTEN,1,4,a_win,12,11.00,11.00,0.00,5.00
BLACK_ANT,KOBOLD_CLEAVER,1,0,b_win,8,0.00,11.00,27.00,27.00
BLACK_ANT,KOBOLD_CLEAVER,1,1,b_win,8,0.00,11.00,23.00,27.00
BLACK_ANT,KOBOLD_CLEAVER,1,2,b_win,5,0.00,11.00,26.00,27.00
BLACK_ANT,KOBOLD_CLEAVER,1,3,b_win,10,0.00,11.00,22.00,27.00
BLACK_ANT,KOBOLD_CLEAVER,1,4,b_win,7,0.00,11.00,23.00,27.00
BLACK_ANT,KOBOLD_FIGHTER,1,0,b_win,12,0.00,11.00,19.00,21.00
BLACK_ANT,KOBOLD_FIGHTER,1,1,b_win,10,0.00,11.00,21.00,21.00
BLACK_ANT,KOBOLD_FIGHTER,1,2,b_win,8,0.00,11.00,20.00,21.00
BLACK_ANT,KOBOLD_FIGHTER,1,3,b_win,9,0.00,11.00,19.00,21.00
BLACK_ANT,KOBOLD_FIGHTER,1,4,b_win,8,0.00,11.00,20.00,21.00
BLACK_ANT,KOBOLD_GENERAL,1,0,b_win,17,0.00,11.00,19.00,24.00
BLACK_ANT,KOBOLD_GENERAL,1,1,b_win,10,0.00,11.00,17.00,24.00
BLACK_ANT,KOBOLD_GENERAL,1,2,b_win,16,0.00,11.00,3.00,24.00
BLACK_ANT,KOBOLD_GENERAL,1,3,b_win,14,0.00,11.00,12.00,24.00
BLACK_ANT,KOBOLD_GENERAL,1,4,b_win,14,0.00,11.00,18.00,24.00
BLACK_ANT,KOBOLD_SPEARMAN,1,0,a_win,15,7.00,11.00,0.00,15.00
BLACK_ANT,KOBOLD_SPEARMAN,1,1,b_win,13,0.00,11.00,4.00,15.00
BLACK_ANT,KOBOLD_SPEARMAN,1,2,a_win,17,1.00,11.00,0.00,15.00
BLACK_ANT,KOBOLD_SPEARMAN,1,3,b_win,31,0.00,11.00,4.00,15.00
BLACK_ANT,KOBOLD_SPEARMAN,1,4,a_win,27,2.00,11.00,0.00,15.00
BLACK_ANT,LARGE_MASK_IMP,1,0,a_win,10,10.00,11.00,0.00,9.00
BLACK_ANT,LARGE_MASK_IMP,1,1,a_win,15,10.00,11.00,0.00,9.00
BLACK_ANT,LARGE_MASK_IMP,1,2,a_win,14,8.00,11.00,0.00,9.00
BLACK_ANT,LARGE_MASK_IMP,1,3,a_win,13,11.00,11.00,0.00,9.00
BLACK_ANT,LARGE_MASK_IMP,1,4,a_win,10,9.00,11.00,0.00,9.00
BLACK_ANT,LOATHESOME_BUG,1,0,a_win,8,11.00,11.00,0.00,5.00
BLACK_ANT,LOATHESOME_BUG,1,1,a_win,6,11.00,11.00,0.00,5.00
BLACK_ANT,LOATHESOME_BUG,1,2,a_win,6,11.00,11.00,0.00,5.00
BLACK_ANT,LOATHESOME_BUG,1,3,a_win,8,11.00,11.00,0.00,5.00
BLACK_ANT,LOATHESOME_BUG,1,4,a_win,6,11.00,11.00,0.00,5.00
BLACK_ANT,MANEGARM,1,0,b_win,3,0.00,11.00,42.00,42.00
BLACK_ANT,MANEGARM,1,1,b_win,4,0.00,11.00,42.00,42.00
BLACK_ANT,MANEGARM,1,2,b_win,9,0.00,11.00,42.00,42.00
BLACK_ANT,MANEGARM,1,3,b_win,6,0.00,11.00,41.00,42.00
BLACK_ANT,MANEGARM,1,4,b_win,5,0.00,11.00,42.00,42.00
BLACK_ANT,MASK_IMP,1,0,a_win,17,11.00,11.00,0.00,6.00
